comment_id,author_name,author_channel_url,comment_text,like_count,published_at,updated_at
Ugzs1ZQUJkdJKWqC16B4AaABAg,@calonsurga7341,http://www.youtube.com/@calonsurga7341,Wah sekarang unboxing HDC,1,2019-01-27T03:49:24Z,2019-01-27T03:49:24Z
Ugw7w9t-L5nBGPQ6QX94AaABAg,@rizqiramadhan7109,http://www.youtube.com/@rizqiramadhan7109,Belinya dimana bang?,0,2019-01-27T03:48:22Z,2019-01-27T03:48:22Z
UgzR6VU5uqdbElRpr214AaABAg,@taeshu5947,http://www.youtube.com/@taeshu5947,"Carding Lebih Enak Bang:v
Modal 450 Udah Bisa Dapet IPhone:v",1,2019-01-27T03:48:20Z,2019-01-27T03:48:20Z
UgzR6VU5uqdbElRpr214AaABAg.8qaPcIX_0B88qaSdpvybUd,@rizalachmadthohir2173,http://www.youtube.com/@rizalachmadthohir2173,Bayar bea cukai doang ea,0,2019-01-27T04:14:45Z,2019-01-27T04:14:45Z
UgzhUr6qCv5Se6GgDol4AaABAg,@_geraltaudric_,http://www.youtube.com/@_geraltaudric_,Seorang sultan mencoba turun kasta dengan membeli barang HDC😂😂,0,2019-01-27T03:48:15Z,2019-01-27T03:48:15Z
UgzA8c8CIUZVSWYy8-N4AaABAg,@asepmuhammadabsen5kelas3c49,http://www.youtube.com/@asepmuhammadabsen5kelas3c49,"Review dong,test game atau apa ajalah",0,2019-01-27T03:48:04Z,2019-01-27T03:48:04Z
Ugxxsc2HeJ_pdrfuXy54AaABAg,@diaysgober,http://www.youtube.com/@diaysgober,Bang review Vivo apex,0,2019-01-27T03:47:56Z,2019-01-27T03:47:56Z
UgwIfaAZmIc1N2JFQVB4AaABAg,@afz133,http://www.youtube.com/@afz133,12:20 😂,0,2019-01-27T03:47:55Z,2019-01-27T03:47:55Z
Ugzn4lzRkAObdmlxjJl4AaABAg,@awahyus,http://www.youtube.com/@awahyus,"Kurang bahas spek yg replika nyaa..
Beneran 256GB atau enggk .
RAM yg kecatat disistem brp, sm processor apa 🤣",0,2019-01-27T03:47:55Z,2019-01-27T03:47:55Z
UgyE34TEq9HdwVywqJ14AaABAg,@michaelsvr,http://www.youtube.com/@michaelsvr,"Tokonya dong bang, pgn beli juga :v",0,2019-01-27T03:47:55Z,2019-01-27T03:47:55Z
UgzXstNGS7aaS3AAfsx4AaABAg,@thoriqnaghiirawan1780,http://www.youtube.com/@thoriqnaghiirawan1780,"Make HDC ngaku asli, hiii jijiq....",0,2019-01-27T03:47:51Z,2019-01-27T03:47:51Z
UgzDUIVxExbU4U9OAQV4AaABAg,@hadisepta8299,http://www.youtube.com/@hadisepta8299,"Dan kita kembali di video selanjutnya ""yok""..",0,2019-01-27T03:47:47Z,2019-01-27T03:47:47Z
Ugwv3D3oFqe11LBM2r14AaABAg,@augustrheito2139,http://www.youtube.com/@augustrheito2139,"Gw ngakak juga🤣🤣🤣😂😂 Pas lagi dinyalain Hp HDCny awl"" gk mslah msih meyakinkan tapi pas muncul ""memulai Android"" distu..😂😂😂 #SteveJobsbercanda",3,2019-01-27T03:47:24Z,2019-01-27T03:47:24Z
Ugwv3D3oFqe11LBM2r14AaABAg.8qaPWQMh_3r8qaUu_kyBhV,@augustrheito2139,http://www.youtube.com/@augustrheito2139,12:21😂,0,2019-01-27T04:34:31Z,2019-01-27T04:34:31Z
UgxrV0_XYgUCv_tX_rV4AaABAg,@luckyim5435,http://www.youtube.com/@luckyim5435,"Kw sama replika beda bang, alias yang bner HDC :D",0,2019-01-27T03:46:53Z,2019-01-27T03:47:09Z
UgyZshBOjg65zfkRAft4AaABAg,@nandatjhan06,http://www.youtube.com/@nandatjhan06,Keyen video nya .jd tau deh,0,2019-01-27T03:46:46Z,2019-01-27T03:46:46Z
UgxdHb_jR34qXbhuLah4AaABAg,@faisalmuan,http://www.youtube.com/@faisalmuan,penasaran sama proci yang dipakai nya wk,0,2019-01-27T03:46:32Z,2019-01-27T03:46:32Z
UgxQi_Pw7tXdaKxgo_x4AaABAg,@raflym160,http://www.youtube.com/@raflym160,Coba tuh buka app store nonggol nya playstore gk jelas bat dah,12,2019-01-27T03:45:45Z,2019-01-27T03:45:45Z
UgxvAHI6sigD1Ewpf2p4AaABAg,@amirrinaldi100,http://www.youtube.com/@amirrinaldi100,"Gabut pasti ini ,belu. Ada hape bari yang di launching 😂😂😂",0,2019-01-27T03:45:38Z,2019-01-27T03:45:38Z
UgwFm9BFC4IPogAohx94AaABAg,@bagusariprabowo5897,http://www.youtube.com/@bagusariprabowo5897,duuh pasti bnyk yg pake replika ntar bang. eh basing deng uang2 mereka. gw masih setia sama j7 prime. masih ngelawan kok:),0,2019-01-27T03:45:36Z,2019-01-27T03:45:36Z
Ugxg_YB3plrsW3UR7tp4AaABAg,@arya.l2605,http://www.youtube.com/@arya.l2605,"Memulai android
Ashiappppp",1,2019-01-27T03:45:32Z,2019-01-27T03:45:32Z
Ugwc-zv_ooFmpe3E8L14AaABAg,@BakwanGoreS69,http://www.youtube.com/@BakwanGoreS69,"Iphone xs asli kok ada mobile legends nya :v




Maaf bang",1,2019-01-27T03:45:24Z,2019-01-27T03:45:24Z
Ugwc-zv_ooFmpe3E8L14AaABAg.8qaPHrjXTUC8qaV9K3RTMO,@yorulian,http://www.youtube.com/@yorulian,Paansih,0,2019-01-27T04:36:40Z,2019-01-27T04:36:40Z
Ugwc-zv_ooFmpe3E8L14AaABAg.8qaPHrjXTUC8qaV_dp5yos,@flyingchips_,http://www.youtube.com/@flyingchips_,Kan udah dia pake hp nya berarti dia yg download cah,0,2019-01-27T04:40:24Z,2019-01-27T04:40:24Z
UgxLkltnK78CKG2LadF4AaABAg,@mikoanandafirdaus4124,http://www.youtube.com/@mikoanandafirdaus4124,Tumben HDC  di unboxing bang,0,2019-01-27T03:45:20Z,2019-01-27T03:45:20Z
Ugw7pTzP3gSOViMRsB94AaABAg,@rimawanfamily5808,http://www.youtube.com/@rimawanfamily5808,Beli kw tuh seperti di PHP wanita padahal aslinya waria.,0,2019-01-27T03:45:17Z,2019-01-27T03:45:17Z
Ugx9PG4Fn1-RTRsgzgR4AaABAg,@GhSider,http://www.youtube.com/@GhSider,Tunggu beli iPhone xs Max 5-7 tahunan lagi siapa tahu sudah 3-2jt harganya *EA* :b,68,2019-01-27T03:45:12Z,2019-01-27T03:45:12Z
Ugx9PG4Fn1-RTRsgzgR4AaABAg.8qaPGJB253N8qaQzLA04zV,@rinoagungsaputra4346,http://www.youtube.com/@rinoagungsaputra4346,Udah gak support bangg,0,2019-01-27T04:00:13Z,2019-01-27T04:00:13Z
Ugx9PG4Fn1-RTRsgzgR4AaABAg.8qaPGJB253N8qaWWo6wc52,@putrasedanaREBICA,http://www.youtube.com/@putrasedanaREBICA,Lama,0,2019-01-27T04:48:37Z,2019-01-27T04:48:37Z
Ugx9PG4Fn1-RTRsgzgR4AaABAg.8qaPGJB253N8qaXpRJS0LB,@muhamadferdausibrahim,http://www.youtube.com/@muhamadferdausibrahim,Kalau 5 tahun udah ngak support app di appstore kerna ngak ada update ios lagi.,1,2019-01-27T05:00:02Z,2019-01-27T05:00:02Z
Ugx9PG4Fn1-RTRsgzgR4AaABAg.8qaPGJB253N8qaYTP97Msy,@yurianiqbal5093,http://www.youtube.com/@yurianiqbal5093,Masi ada emang iphone 7 tahun lg ? Wkwkw,0,2019-01-27T05:05:37Z,2019-01-27T05:05:37Z
Ugx9PG4Fn1-RTRsgzgR4AaABAg.8qaPGJB253N8qaZZ8_6j-H,@255sessha,http://www.youtube.com/@255sessha,"Dan disaat itu (5-7thn mendatang), jamannya udh berubah jd jaman hp bisa dilipet dan dimasukin dompet... 😂😂",1,2019-01-27T05:15:09Z,2019-01-27T05:15:09Z
Ugx9PG4Fn1-RTRsgzgR4AaABAg.8qaPGJB253N8qaZeSmmBkW,@kendallroyfan,http://www.youtube.com/@kendallroyfan,"@@255sessha ngga, tapi hp dah jadi kaca",1,2019-01-27T05:16:00Z,2019-01-27T05:16:00Z
Ugx9PG4Fn1-RTRsgzgR4AaABAg.8qaPGJB253N8qa_55c6nY_,@rahmatwahyudianto8058,http://www.youtube.com/@rahmatwahyudianto8058,Keburu kiamat wey,1,2019-01-27T05:19:47Z,2019-01-27T05:19:47Z
Ugx9PG4Fn1-RTRsgzgR4AaABAg.8qaPGJB253N8qab6fr3MmI,@teguhharyatna4926,http://www.youtube.com/@teguhharyatna4926,"Kenapa lu gak beli hp blackberry yg qwerty ajj, skrg dah turun tuh...",0,2019-01-27T05:37:28Z,2019-01-27T05:37:28Z
Ugx9PG4Fn1-RTRsgzgR4AaABAg.8qaPGJB253N8qaj_87PX8g,@anvabee208,http://www.youtube.com/@anvabee208,"Iphone 4 juga kan udh murah, dulu mah itu mahal bgt. Sudah di beli belum? Nunggu 5-7 tahun mah udah lapuk.. hp laennya udh 6g 7g 8g. Lo malah pngen  mau pake 4g(di 5-7tahun mendatang). Hhh",0,2019-01-27T06:51:24Z,2019-01-27T06:51:24Z
Ugx9PG4Fn1-RTRsgzgR4AaABAg.8qaPGJB253N8qajvyqS9eg,@AbdurrahmanGusti,http://www.youtube.com/@AbdurrahmanGusti,"Lu nunggu 5-7 tahun lg? Tu hp xs max bakal ketinggalan zaman. Teknologi makin maju.  Hp lain dh pd canggih2 semua wkk

Huh. Macam2 aja otak di negara berflower ini",1,2019-01-27T06:54:31Z,2019-01-27T06:54:31Z
Ugx9PG4Fn1-RTRsgzgR4AaABAg.8qaPGJB253N8qamnVcXmTs,@GhSider,http://www.youtube.com/@GhSider,iPhone 5 aja masih dapet update ke iOS 12 itupun sudah hampir 6 thn masih dapet update!! Mungkin masalah kekuatan prosesornya yang gak kuat makanya iPhone 4 gak dapet update tapi pastinya iPhone xs 7 thn pastinya akan dapat update soalnya kan Prosesornya 7nm dan sudah dirancang sekuat mungkin untuk 5/6 tahunan lah!!,0,2019-01-27T07:19:34Z,2019-01-27T07:19:34Z
Ugx9PG4Fn1-RTRsgzgR4AaABAg.8qaPGJB253N8qaoHtLJAbU,@blankblank1671,http://www.youtube.com/@blankblank1671,Masih 8jtan ke atas,0,2019-01-27T07:32:36Z,2019-01-27T07:32:36Z
UgykIEZvkZZddBD0UQV4AaABAg,@BakwanGoreS69,http://www.youtube.com/@BakwanGoreS69,"Iphone xs asli kok ada mobile legends nya :v




Maaf bang",0,2019-01-27T03:45:06Z,2019-01-27T03:45:06Z
Ugy6AripjUMVSJyrKvp4AaABAg,@ekovegeance,http://www.youtube.com/@ekovegeance,Kak david review laptop pelajar spesifikasi tinggi murah,67,2019-01-27T03:44:07Z,2019-01-27T03:44:07Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qaX4wHLT7z,@akmalsaifani9865,http://www.youtube.com/@akmalsaifani9865,"Iya nih saya juga lagi nyari""  (bantu up donk saya mohon:)",2,2019-01-27T04:53:33Z,2019-01-27T04:53:33Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qaZqlAlEIs,@zalfaaag,http://www.youtube.com/@zalfaaag,Up,1,2019-01-27T05:17:41Z,2019-01-27T05:17:41Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qa_93sAkkj,@l.ridwan9814,http://www.youtube.com/@l.ridwan9814,Down,0,2019-01-27T05:20:19Z,2019-01-27T05:20:19Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qa_Dr2Gkn8,@ekovegeance,http://www.youtube.com/@ekovegeance,Up,0,2019-01-27T05:20:58Z,2019-01-27T05:20:58Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qaaJMOHHeE,@setiawanjr1876,http://www.youtube.com/@setiawanjr1876,"Laptop pelajar , spesifikasi tinggi harga murah ? Hmmm.
Komputer Warnet cuy jawaban nya",4,2019-01-27T05:30:28Z,2019-01-27T05:30:28Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qaaUFIi0HT,@septianpanjip8800,http://www.youtube.com/@septianpanjip8800,@@setiawanjr1876 garing lu,3,2019-01-27T05:31:57Z,2019-01-27T05:31:57Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qab0W46P4L,@かえん,http://www.youtube.com/@%E3%81%8B%E3%81%88%E3%82%93,"@@septianpanjip8800 lah kan emg cok , ngarep amat spek tinggi harga murah",2,2019-01-27T05:36:38Z,2019-01-27T05:36:38Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qabOOiiZNi,@MuhammadAdiiiit,http://www.youtube.com/@MuhammadAdiiiit,"Spek itu berbanding lurus sama harga, belilah sesuai kebutuhan dan duit yang ada ~",2,2019-01-27T05:39:53Z,2019-01-27T05:39:53Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qad584WOoE,@angginasution2780,http://www.youtube.com/@angginasution2780,budget brp gan,0,2019-01-27T05:54:44Z,2019-01-27T05:54:44Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qadNMaU9mu,@kolorijo8101,http://www.youtube.com/@kolorijo8101,"@@MuhammadAdiiiit bener bro lepi itu ada harga ada barang, beda ma PC lu rakit yg 4-5jt dah bisa main GTA v lancar",0,2019-01-27T05:57:13Z,2019-01-27T05:57:13Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qagDnQvYtU,@harrywisnu5537,http://www.youtube.com/@harrywisnu5537,"Minya spek tinggi harga murah, oh indonesia ku 😂",0,2019-01-27T06:22:08Z,2019-01-27T06:22:08Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qagIhwfB3b,@arkark5050,http://www.youtube.com/@arkark5050,Coba disesuaikan sama kebutuhan daripada menyesal nantinya,0,2019-01-27T06:22:48Z,2019-01-27T06:22:48Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qagwyrIIjh,@wildanfdzr,http://www.youtube.com/@wildanfdzr,Up,0,2019-01-27T06:28:26Z,2019-01-27T06:28:26Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qagyxDT6OF,@wildanfdzr,http://www.youtube.com/@wildanfdzr,Up,0,2019-01-27T06:28:43Z,2019-01-27T06:28:43Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qai3nFAGCk,@eaelectronicarts338,http://www.youtube.com/@eaelectronicarts338,Acer swift 3,0,2019-01-27T06:38:15Z,2019-01-27T06:38:15Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qalorJ319_,@OfficialRzX,http://www.youtube.com/@OfficialRzX,Saran acer nitro 5,0,2019-01-27T07:11:01Z,2019-01-27T07:11:01Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qamL8ZQ-XN,@andrew2716,http://www.youtube.com/@andrew2716,"jawabanya uda jelas,gaada.pls gausa ngarep",1,2019-01-27T07:15:34Z,2019-01-27T07:15:34Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qan33yfds6,@muktiwijayanto8425,http://www.youtube.com/@muktiwijayanto8425,Up,0,2019-01-27T07:21:50Z,2019-01-27T07:21:50Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qaroWzaO1F,@septianpanjip8800,http://www.youtube.com/@septianpanjip8800,@@かえん murah nya berapa dulu? Murah versi orang kaya. Sama murah versi orang kere macem gua beda cuk. :(( siapa tau dia anak orang kaya. Ts ga sebutin budget.,0,2019-01-27T08:03:24Z,2019-01-27T08:03:24Z
Ugy6AripjUMVSJyrKvp4AaABAg.8qaP8MEDt_u8qaxNi0GWZ2,@setiawanjr1876,http://www.youtube.com/@setiawanjr1876,"@@septianpanjip8800 kalo versi murah nya dia orang kaya ngga bakal nanya si David , Dateng aja ke official store Asus , hp dll",0,2019-01-27T08:52:02Z,2019-01-27T08:52:02Z
UgweU9nNOsitRi3NrRF4AaABAg,@queenova6455,http://www.youtube.com/@queenova6455,Yg Setuju giveaway mana suara nya???.................,0,2019-01-27T03:43:38Z,2019-01-27T03:43:38Z
UgyU4d_D1SZagktBrBh4AaABAg,@sriandariyah1692,http://www.youtube.com/@sriandariyah1692,"Riview redmi note 7 dong bang... 
#bantu up",1,2019-01-27T03:43:35Z,2019-01-27T03:43:35Z
UgyU4d_D1SZagktBrBh4AaABAg.8qaP4Y-yVXh8qaP5JrFhMw,@sriandariyah1692,http://www.youtube.com/@sriandariyah1692,Up,0,2019-01-27T03:43:41Z,2019-01-27T03:43:41Z
UgyU4d_D1SZagktBrBh4AaABAg.8qaP4Y-yVXh8qaTrsR443Y,@qiy7138,http://www.youtube.com/@qiy7138,udh cek video sebelumnya,0,2019-01-27T04:25:25Z,2019-01-27T04:25:25Z
UgwQYP0X7BiNvFS8e4h4AaABAg,@kuronald,http://www.youtube.com/@kuronald,give away bang,0,2019-01-27T03:43:31Z,2019-01-27T03:43:31Z
UgwMUGIi0ZmPkUwr1rN4AaABAg,@dditya3234,http://www.youtube.com/@dditya3234,"Salfokk!! Menit 17:12 ada....





Ml.",0,2019-01-27T03:43:21Z,2019-01-27T03:43:40Z
UgyYbe_4buupMzdbH-B4AaABAg,@momyrizqidzulfikar7273,http://www.youtube.com/@momyrizqidzulfikar7273,"Bikin vidio barang"" aneh lagi  dong bang",0,2019-01-27T03:42:48Z,2019-01-27T03:42:48Z
Ugz_ETOm-cllGuQdD-l4AaABAg,@novaleyka4880,http://www.youtube.com/@novaleyka4880,Anjir ketawa jahat😂,0,2019-01-27T03:42:48Z,2019-01-27T03:42:48Z
UgwzO4JqpO-DyH3tho54AaABAg,@agungsetiawan9238,http://www.youtube.com/@agungsetiawan9238,Bang mau tanya kalo punya uang 30 jt enak nya beli iphone berapa yah?,1,2019-01-27T03:42:28Z,2019-01-27T03:42:28Z
UgwzO4JqpO-DyH3tho54AaABAg.8qaOxJ60X0z8qaTfhJb33A,@dfafrds,http://www.youtube.com/@dfafrds,Yaa.. Sekalian aja iphone XS max aja. haha,0,2019-01-27T04:23:45Z,2019-01-27T04:23:45Z
UgxZA5Y6bHe-BOQduWR4AaABAg,@kresnabayu7651,http://www.youtube.com/@kresnabayu7651,"Bang,review iPhone xs dari putra Siregar dong @gadgetin",0,2019-01-27T03:42:24Z,2019-01-27T03:42:24Z
Ugy0duJN6WldfrM5wUx4AaABAg,@wahyuibrahim3480,http://www.youtube.com/@wahyuibrahim3480,Bang coba hp PS store,0,2019-01-27T03:42:06Z,2019-01-27T03:42:06Z
UgwTXo0g4ZtlfracBqJ4AaABAg,@periawanawan,http://www.youtube.com/@periawanawan,kaliiii sepeda dibungkus babel rep(red) karna ngga tau tulisan inggrisnya gimana wkwkkwkw,0,2019-01-27T03:42:05Z,2019-01-27T03:42:05Z
UgwaOL_fa-57k2TNFDF4AaABAg,@onde2keras,http://www.youtube.com/@onde2keras,"butuh banget ini, buat dipake foto dicermin terus kelihatan hapenya.",0,2019-01-27T03:41:52Z,2019-01-27T03:41:52Z
Ugy2tdXbL5O7TtmcjJp4AaABAg,@justw4lkbesideme,http://www.youtube.com/@justw4lkbesideme,"Thx gw jd tau hdc apaan, makin banyak aj istilah2 penjualan hp",0,2019-01-27T03:41:50Z,2019-01-27T03:42:06Z
UgyXd0y-adFdNKNjVUB4AaABAg,@irfanestapaone,http://www.youtube.com/@irfanestapaone,Ten es ten esan,0,2019-01-27T03:41:49Z,2019-01-27T03:41:49Z
UgzkMF8h8DJUwcszV6F4AaABAg,@ekkybaihaqi4141,http://www.youtube.com/@ekkybaihaqi4141,Nggak cobain play store nya bang? :(,0,2019-01-27T03:41:46Z,2019-01-27T03:41:46Z
UgzXJFvuAvNA7sSzp994AaABAg,@altaffaiskurnia7924,http://www.youtube.com/@altaffaiskurnia7924,Beli hp replika nya d mna bang??,0,2019-01-27T03:40:59Z,2019-01-27T03:40:59Z
UgxhstCC_MMUSTu7TT14AaABAg,@diofernandes8335,http://www.youtube.com/@diofernandes8335,Skor AnTuTu gmna bang?:v,0,2019-01-27T03:40:58Z,2019-01-27T03:40:58Z
UgyZSqSQS8UXOeuuZJd4AaABAg,@MAHAGADGET,http://www.youtube.com/@MAHAGADGET,"Barang iPhone pasti selalu ada HDC, replika, supercopy, KW, kingcopy, dsb. Pokoknya bagi kita yang mau beli mesti harus waspada deh...",173,2019-01-27T03:40:32Z,2019-01-27T03:40:32Z
UgyZSqSQS8UXOeuuZJd4AaABAg.8qaOjBgkgXE9SBYxWHWbqa,@idontknowmyname7174,http://www.youtube.com/@idontknowmyname7174,Njir 2 tahun gak ada like,8,2021-09-12T11:13:59Z,2021-09-12T11:13:59Z
UgyZSqSQS8UXOeuuZJd4AaABAg.8qaOjBgkgXE9SOHM3GW4Pn,@zxtm8887,http://www.youtube.com/@zxtm8887,@@idontknowmyname7174 dan baru 2 comments,3,2021-09-17T09:50:19Z,2021-09-17T09:50:19Z
UgyZSqSQS8UXOeuuZJd4AaABAg.8qaOjBgkgXE9WF-wCxkqmL,@zzyy1361,http://www.youtube.com/@zzyy1361,@@zxtm8887 sekarang 3,2,2021-12-22T05:30:31Z,2021-12-22T05:30:31Z
UgyZSqSQS8UXOeuuZJd4AaABAg.8qaOjBgkgXE9WUeHbUZ8Ju,@iqraaswad3012,http://www.youtube.com/@iqraaswad3012,Wkkwkwkwkwkwkw dah 30,1,2021-12-28T07:20:27Z,2021-12-28T07:20:27Z
UgyZSqSQS8UXOeuuZJd4AaABAg.8qaOjBgkgXE9X46jEBUKlL,@ahmadfaisal2226,http://www.youtube.com/@ahmadfaisal2226,Iya bang iyaa,1,2022-01-11T20:29:39Z,2022-01-11T20:29:39Z
UgyZSqSQS8UXOeuuZJd4AaABAg.8qaOjBgkgXE9XD4nkZSVO3,@sendaljepit8211,http://www.youtube.com/@sendaljepit8211,oh kasihannn oh kasihannn aduh kasihann,1,2022-01-15T08:05:58Z,2022-01-15T08:05:58Z
UgyZSqSQS8UXOeuuZJd4AaABAg.8qaOjBgkgXE9aH8Rf8LWQr,@okmisterjak262,http://www.youtube.com/@okmisterjak262,Iya makasih saranya 😁,0,2022-04-26T08:00:18Z,2022-04-26T08:00:18Z
UgyZSqSQS8UXOeuuZJd4AaABAg.8qaOjBgkgXE9agYJcekNuk,@zelynrolerplayer4770,http://www.youtube.com/@zelynrolerplayer4770,Beli di official store aja 😅,0,2022-05-06T14:06:39Z,2022-05-06T14:06:39Z
Ugy45sAHDmfFc6ELEGV4AaABAg,@MrAdhiSuryana,http://www.youtube.com/@MrAdhiSuryana,Wkwkkw yang beli sebelum video ini aja nyampe 300an. Bukti miris bahwa orang Indonesia beli iPhone buat gaya gayaan doang,0,2019-01-27T03:40:26Z,2019-01-27T03:40:26Z
UgwOJNxcGalr2gOOYjZ4AaABAg,@fiqridiyanto4076,http://www.youtube.com/@fiqridiyanto4076,Bang bikin lagi video barang2 yg dibeli online,0,2019-01-27T03:40:09Z,2019-01-27T03:40:09Z
UgyLexvGRjpRBD3j3594AaABAg,@enox97_,http://www.youtube.com/@enox97_,Mantul,0,2019-01-27T03:39:05Z,2019-01-27T03:39:05Z
UgyWwJddb0w_hgIfYSV4AaABAg,@ajayrmdn,http://www.youtube.com/@ajayrmdn,Masih menunggu REDMI NOTE 7 TURUN KE NEGERI BERKEMBANG INI SECARA BESAR-BESARAN,250,2019-01-27T03:38:38Z,2019-01-27T03:38:38Z
UgyWwJddb0w_hgIfYSV4AaABAg.8qaOWByzRKZ8qaWr-6YEd_,@febbyayu6752,http://www.youtube.com/@febbyayu6752,"Nantinya pas udah resmi, eh goib:((",4,2019-01-27T04:51:30Z,2019-01-27T04:51:30Z
UgyWwJddb0w_hgIfYSV4AaABAg.8qaOWByzRKZ8qaXOTFO9tE,@1mtheone,http://www.youtube.com/@1mtheone,@@febbyayu6752 goib? Mksutnya?,0,2019-01-27T04:56:13Z,2019-01-27T04:56:13Z
UgyWwJddb0w_hgIfYSV4AaABAg.8qaOWByzRKZ8qaXyMA5Luv,@fahmiranggani,http://www.youtube.com/@fahmiranggani,@@1mtheone susah di temuin+langka,0,2019-01-27T05:01:15Z,2019-01-27T05:01:15Z
UgyWwJddb0w_hgIfYSV4AaABAg.8qaOWByzRKZ8qa__U-aPAh,@ajengbisa1232,http://www.youtube.com/@ajengbisa1232,Udh ada pre ordernya,0,2019-01-27T05:24:04Z,2019-01-27T05:24:04Z
UgyWwJddb0w_hgIfYSV4AaABAg.8qaOWByzRKZ8qabR5RR_a8,@yhnshermin1322,http://www.youtube.com/@yhnshermin1322,Still waiting 😴,0,2019-01-27T05:40:15Z,2019-01-27T05:40:15Z
UgyWwJddb0w_hgIfYSV4AaABAg.8qaOWByzRKZ8qabmEjjzAT,@alvin8268,http://www.youtube.com/@alvin8268,Ada yg tau kapan keluarnya?,0,2019-01-27T05:43:17Z,2019-01-27T05:43:17Z
UgyWwJddb0w_hgIfYSV4AaABAg.8qaOWByzRKZ8qac-afubfg,@akbarari3516,http://www.youtube.com/@akbarari3516,Tgl 20 feb 2019,0,2019-01-27T05:45:15Z,2019-01-27T05:45:15Z
UgyWwJddb0w_hgIfYSV4AaABAg.8qaOWByzRKZ8qackiL1umT,@Mata_Angin93,http://www.youtube.com/@Mata_Angin93,Aq siap menantimu redmi note 7...,0,2019-01-27T05:51:49Z,2019-01-27T05:51:49Z
UgyWwJddb0w_hgIfYSV4AaABAg.8qaOWByzRKZ8qae-zueja-,@sisism6957,http://www.youtube.com/@sisism6957,Redmi note 7 atau samsung m20?,1,2019-01-27T06:02:46Z,2019-01-27T06:02:46Z
UgyWwJddb0w_hgIfYSV4AaABAg.8qaOWByzRKZ8qaf2GgIMbM,@rifatbobos,http://www.youtube.com/@rifatbobos,Semoga nasibnya ga kayak Max Pro M1 dulu..,0,2019-01-27T06:11:49Z,2019-01-27T06:11:49Z
UgyWwJddb0w_hgIfYSV4AaABAg.8qaOWByzRKZ8qakMY69-Ym,@theforce1240,http://www.youtube.com/@theforce1240,"Pas udah masuk Indo, eh malah ada M3 atau Realme 3. Juga Februari nanti ada yang seri Reno 7 Pro.",0,2019-01-27T06:58:17Z,2019-01-27T06:58:17Z
UgyWwJddb0w_hgIfYSV4AaABAg.8qaOWByzRKZ8qanzhGn44K,@Llguu,http://www.youtube.com/@Llguu,Sma hahaha,0,2019-01-27T07:29:59Z,2019-01-27T07:29:59Z
UgyWwJddb0w_hgIfYSV4AaABAg.8qaOWByzRKZ8qaoh8kc9_J,@Cokolatoz,http://www.youtube.com/@Cokolatoz,Mipenz diehard,0,2019-01-27T07:36:11Z,2019-01-27T07:36:11Z
UgyWwJddb0w_hgIfYSV4AaABAg.8qaOWByzRKZ8qbLgW8U69K,@febbyayu6752,http://www.youtube.com/@febbyayu6752,Akbar Ari lama banget wkwk,0,2019-01-27T12:33:11Z,2019-01-27T12:33:11Z
UgyWwJddb0w_hgIfYSV4AaABAg.8qaOWByzRKZ8qcz4wdU2y7,@emaasrofi4203,http://www.youtube.com/@emaasrofi4203,Keunggulannya apa sih itu mas,0,2019-01-28T03:45:26Z,2019-01-28T03:45:26Z
